#GeneID	TF_ID
ENSMUSG00000039068	ENSMUSG00000049672
ENSMUSG00000039108	ENSMUSG00000049672
ENSMUSG00000039361	ENSMUSG00000049672
ENSMUSG00000039461	ENSMUSG00000049672
ENSMUSG00000039680	ENSMUSG00000049672
ENSMUSG00000039840	ENSMUSG00000049672
ENSMUSG00000039988	ENSMUSG00000049672
ENSMUSG00000040297	ENSMUSG00000049672
ENSMUSG00000040339	ENSMUSG00000049672
ENSMUSG00000040782	ENSMUSG00000049672
ENSMUSG00000041025	ENSMUSG00000049672
ENSMUSG00000041297	ENSMUSG00000049672
ENSMUSG00000041351	ENSMUSG00000049672
ENSMUSG00000041377	ENSMUSG00000049672
ENSMUSG00000041763	ENSMUSG00000049672
ENSMUSG00000042408	ENSMUSG00000049672
ENSMUSG00000042594	ENSMUSG00000049672
ENSMUSG00000042903	ENSMUSG00000049672
ENSMUSG00000043067	ENSMUSG00000049672
ENSMUSG00000044813	ENSMUSG00000049672
ENSMUSG00000045973	ENSMUSG00000049672
ENSMUSG00000047126	ENSMUSG00000049672
ENSMUSG00000048271	ENSMUSG00000049672
ENSMUSG00000049672	ENSMUSG00000049672
ENSMUSG00000049940	ENSMUSG00000049672
ENSMUSG00000050035	ENSMUSG00000049672
ENSMUSG00000050896	ENSMUSG00000049672
ENSMUSG00000051495	ENSMUSG00000049672
ENSMUSG00000052040	ENSMUSG00000049672
ENSMUSG00000053470	ENSMUSG00000049672
ENSMUSG00000053716	ENSMUSG00000049672
ENSMUSG00000053877	ENSMUSG00000049672
ENSMUSG00000056076	ENSMUSG00000049672
ENSMUSG00000056234	ENSMUSG00000049672
ENSMUSG00000056544	ENSMUSG00000049672
ENSMUSG00000056579	ENSMUSG00000049672
ENSMUSG00000056692	ENSMUSG00000049672
ENSMUSG00000059119	ENSMUSG00000049672
ENSMUSG00000059895	ENSMUSG00000049672
ENSMUSG00000059923	ENSMUSG00000049672
ENSMUSG00000059981	ENSMUSG00000049672
ENSMUSG00000060671	ENSMUSG00000049672
ENSMUSG00000061306	ENSMUSG00000049672
ENSMUSG00000061665	ENSMUSG00000049672
ENSMUSG00000062373	ENSMUSG00000049672
ENSMUSG00000063317	ENSMUSG00000049672
ENSMUSG00000063320	ENSMUSG00000049672
ENSMUSG00000064792	ENSMUSG00000049672
ENSMUSG00000064856	ENSMUSG00000049672
ENSMUSG00000065406	ENSMUSG00000049672
ENSMUSG00000068758	ENSMUSG00000049672
ENSMUSG00000069114	ENSMUSG00000049672
ENSMUSG00000070002	ENSMUSG00000049672
ENSMUSG00000071369	ENSMUSG00000049672
ENSMUSG00000073129	ENSMUSG00000049672
ENSMUSG00000074305	ENSMUSG00000049672
ENSMUSG00000075389	ENSMUSG00000049672
ENSMUSG00000075529	ENSMUSG00000049672
ENSMUSG00000076431	ENSMUSG00000049672
ENSMUSG00000078439	ENSMUSG00000049672
ENSMUSG00000078786	ENSMUSG00000049672
ENSMUSG00000078812	ENSMUSG00000049672
ENSMUSG00000085482	ENSMUSG00000049672
ENSMUSG00000086665	ENSMUSG00000049672
ENSMUSG00000086841	ENSMUSG00000049672
ENSMUSG00000087370	ENSMUSG00000049672
ENSMUSG00000087424	ENSMUSG00000049672
ENSMUSG00000087594	ENSMUSG00000049672
ENSMUSG00000090698	ENSMUSG00000049672
ENSMUSG00000093387	ENSMUSG00000049672
ENSMUSG00000093559	ENSMUSG00000049672
ENSMUSG00000094201	ENSMUSG00000049672
ENSMUSG00000097827	ENSMUSG00000049672
ENSMUSG00000000171	ENSMUSG00000049672
ENSMUSG00000000275	ENSMUSG00000049672
ENSMUSG00000000346	ENSMUSG00000049672
ENSMUSG00000000384	ENSMUSG00000049672
ENSMUSG00000000568	ENSMUSG00000049672
ENSMUSG00000000579	ENSMUSG00000049672
ENSMUSG00000000581	ENSMUSG00000049672
ENSMUSG00000000759	ENSMUSG00000049672
ENSMUSG00000000776	ENSMUSG00000049672
ENSMUSG00000000826	ENSMUSG00000049672
ENSMUSG00000000838	ENSMUSG00000049672
ENSMUSG00000000884	ENSMUSG00000049672
ENSMUSG00000000959	ENSMUSG00000049672
ENSMUSG00000001029	ENSMUSG00000049672
ENSMUSG00000001034	ENSMUSG00000049672
ENSMUSG00000001156	ENSMUSG00000049672
ENSMUSG00000001323	ENSMUSG00000049672
ENSMUSG00000001440	ENSMUSG00000049672
ENSMUSG00000001525	ENSMUSG00000049672
ENSMUSG00000001855	ENSMUSG00000049672
ENSMUSG00000001962	ENSMUSG00000049672
ENSMUSG00000002014	ENSMUSG00000049672
ENSMUSG00000002017	ENSMUSG00000049672
ENSMUSG00000002068	ENSMUSG00000049672
ENSMUSG00000002083	ENSMUSG00000049672
ENSMUSG00000002280	ENSMUSG00000049672
ENSMUSG00000002308	ENSMUSG00000049672
ENSMUSG00000002345	ENSMUSG00000049672
ENSMUSG00000002346	ENSMUSG00000049672
ENSMUSG00000002372	ENSMUSG00000049672
ENSMUSG00000002395	ENSMUSG00000049672
ENSMUSG00000002413	ENSMUSG00000049672
ENSMUSG00000002455	ENSMUSG00000049672
ENSMUSG00000002458	ENSMUSG00000049672
ENSMUSG00000002635	ENSMUSG00000049672
ENSMUSG00000002825	ENSMUSG00000049672
ENSMUSG00000002835	ENSMUSG00000049672
ENSMUSG00000002910	ENSMUSG00000049672
ENSMUSG00000002948	ENSMUSG00000049672
ENSMUSG00000002983	ENSMUSG00000049672
ENSMUSG00000002997	ENSMUSG00000049672
ENSMUSG00000003038	ENSMUSG00000049672
ENSMUSG00000003072	ENSMUSG00000049672
ENSMUSG00000003200	ENSMUSG00000049672
ENSMUSG00000003226	ENSMUSG00000049672
ENSMUSG00000003235	ENSMUSG00000049672
ENSMUSG00000003526	ENSMUSG00000049672
ENSMUSG00000003528	ENSMUSG00000049672
ENSMUSG00000003680	ENSMUSG00000049672
ENSMUSG00000003721	ENSMUSG00000049672
ENSMUSG00000003808	ENSMUSG00000049672
ENSMUSG00000003812	ENSMUSG00000049672
ENSMUSG00000003847	ENSMUSG00000049672
ENSMUSG00000004319	ENSMUSG00000049672
ENSMUSG00000004356	ENSMUSG00000049672
ENSMUSG00000004393	ENSMUSG00000049672
ENSMUSG00000004451	ENSMUSG00000049672
ENSMUSG00000004535	ENSMUSG00000049672
ENSMUSG00000004567	ENSMUSG00000049672
ENSMUSG00000004707	ENSMUSG00000049672
ENSMUSG00000004815	ENSMUSG00000049672
ENSMUSG00000004843	ENSMUSG00000049672
ENSMUSG00000004865	ENSMUSG00000049672
ENSMUSG00000004929	ENSMUSG00000049672
ENSMUSG00000004934	ENSMUSG00000049672
ENSMUSG00000004947	ENSMUSG00000049672
ENSMUSG00000005299	ENSMUSG00000049672
ENSMUSG00000005469	ENSMUSG00000049672
ENSMUSG00000005481	ENSMUSG00000049672
ENSMUSG00000005501	ENSMUSG00000049672
ENSMUSG00000005514	ENSMUSG00000049672
ENSMUSG00000005580	ENSMUSG00000049672
ENSMUSG00000005687	ENSMUSG00000049672
ENSMUSG00000005813	ENSMUSG00000049672
ENSMUSG00000005846	ENSMUSG00000049672
ENSMUSG00000006005	ENSMUSG00000049672
ENSMUSG00000006019	ENSMUSG00000049672
ENSMUSG00000006021	ENSMUSG00000049672
ENSMUSG00000006024	ENSMUSG00000049672
ENSMUSG00000006134	ENSMUSG00000049672
ENSMUSG00000006262	ENSMUSG00000049672
ENSMUSG00000006304	ENSMUSG00000049672
ENSMUSG00000006333	ENSMUSG00000049672
ENSMUSG00000006418	ENSMUSG00000049672
ENSMUSG00000006599	ENSMUSG00000049672
ENSMUSG00000006699	ENSMUSG00000049672
ENSMUSG00000006728	ENSMUSG00000049672
ENSMUSG00000006782	ENSMUSG00000049672
ENSMUSG00000006920	ENSMUSG00000049672
ENSMUSG00000006932	ENSMUSG00000049672
ENSMUSG00000007080	ENSMUSG00000049672
ENSMUSG00000007379	ENSMUSG00000049672
ENSMUSG00000007458	ENSMUSG00000049672
ENSMUSG00000007646	ENSMUSG00000049672
ENSMUSG00000007891	ENSMUSG00000049672
ENSMUSG00000008035	ENSMUSG00000049672
ENSMUSG00000008129	ENSMUSG00000049672
ENSMUSG00000008140	ENSMUSG00000049672
ENSMUSG00000008333	ENSMUSG00000049672
ENSMUSG00000008384	ENSMUSG00000049672
ENSMUSG00000008690	ENSMUSG00000049672
ENSMUSG00000008855	ENSMUSG00000049672
ENSMUSG00000008892	ENSMUSG00000049672
ENSMUSG00000009092	ENSMUSG00000049672
ENSMUSG00000009207	ENSMUSG00000049672
ENSMUSG00000009535	ENSMUSG00000049672
ENSMUSG00000009585	ENSMUSG00000049672
ENSMUSG00000009828	ENSMUSG00000049672
ENSMUSG00000009894	ENSMUSG00000049672
ENSMUSG00000009905	ENSMUSG00000049672
ENSMUSG00000010025	ENSMUSG00000049672
ENSMUSG00000010067	ENSMUSG00000049672
ENSMUSG00000010277	ENSMUSG00000049672
ENSMUSG00000010290	ENSMUSG00000049672
ENSMUSG00000010517	ENSMUSG00000049672
ENSMUSG00000010609	ENSMUSG00000049672
ENSMUSG00000010911	ENSMUSG00000049672
ENSMUSG00000010914	ENSMUSG00000049672
ENSMUSG00000010936	ENSMUSG00000049672
ENSMUSG00000011114	ENSMUSG00000049672
ENSMUSG00000013160	ENSMUSG00000049672
ENSMUSG00000013787	ENSMUSG00000049672
ENSMUSG00000013878	ENSMUSG00000049672
ENSMUSG00000014301	ENSMUSG00000049672
ENSMUSG00000014313	ENSMUSG00000049672
ENSMUSG00000014353	ENSMUSG00000049672
ENSMUSG00000014771	ENSMUSG00000049672
ENSMUSG00000014956	ENSMUSG00000049672
ENSMUSG00000015087	ENSMUSG00000049672
ENSMUSG00000015289	ENSMUSG00000049672
ENSMUSG00000015312	ENSMUSG00000049672
ENSMUSG00000015357	ENSMUSG00000049672
ENSMUSG00000015575	ENSMUSG00000049672
ENSMUSG00000015656	ENSMUSG00000049672
ENSMUSG00000015733	ENSMUSG00000049672
ENSMUSG00000015804	ENSMUSG00000049672
ENSMUSG00000015882	ENSMUSG00000049672
ENSMUSG00000016181	ENSMUSG00000049672
ENSMUSG00000016253	ENSMUSG00000049672
ENSMUSG00000016344	ENSMUSG00000049672
ENSMUSG00000016526	ENSMUSG00000049672
ENSMUSG00000016624	ENSMUSG00000049672
ENSMUSG00000016664	ENSMUSG00000049672
ENSMUSG00000016757	ENSMUSG00000049672
ENSMUSG00000016933	ENSMUSG00000049672
ENSMUSG00000017132	ENSMUSG00000049672
ENSMUSG00000017195	ENSMUSG00000049672
ENSMUSG00000017264	ENSMUSG00000049672
ENSMUSG00000017376	ENSMUSG00000049672
ENSMUSG00000017405	ENSMUSG00000049672
ENSMUSG00000017418	ENSMUSG00000049672
ENSMUSG00000017724	ENSMUSG00000049672
ENSMUSG00000017801	ENSMUSG00000049672
ENSMUSG00000017802	ENSMUSG00000049672
ENSMUSG00000017831	ENSMUSG00000049672
ENSMUSG00000017999	ENSMUSG00000049672
ENSMUSG00000018287	ENSMUSG00000049672
ENSMUSG00000018363	ENSMUSG00000049672
ENSMUSG00000018379	ENSMUSG00000049672
ENSMUSG00000018548	ENSMUSG00000049672
ENSMUSG00000018567	ENSMUSG00000049672
ENSMUSG00000018574	ENSMUSG00000049672
ENSMUSG00000018697	ENSMUSG00000049672
ENSMUSG00000018765	ENSMUSG00000049672
ENSMUSG00000018809	ENSMUSG00000049672
ENSMUSG00000018882	ENSMUSG00000049672
ENSMUSG00000018921	ENSMUSG00000049672
ENSMUSG00000018931	ENSMUSG00000049672
ENSMUSG00000019066	ENSMUSG00000049672
ENSMUSG00000019139	ENSMUSG00000049672
ENSMUSG00000019188	ENSMUSG00000049672
ENSMUSG00000019302	ENSMUSG00000049672
ENSMUSG00000019432	ENSMUSG00000049672
ENSMUSG00000019578	ENSMUSG00000049672
ENSMUSG00000019726	ENSMUSG00000049672
ENSMUSG00000019791	ENSMUSG00000049672
ENSMUSG00000019794	ENSMUSG00000049672
ENSMUSG00000019795	ENSMUSG00000049672
ENSMUSG00000019796	ENSMUSG00000049672
ENSMUSG00000019826	ENSMUSG00000049672
ENSMUSG00000019850	ENSMUSG00000049672
ENSMUSG00000019877	ENSMUSG00000049672
ENSMUSG00000019917	ENSMUSG00000049672
ENSMUSG00000019982	ENSMUSG00000049672
ENSMUSG00000020057	ENSMUSG00000049672
ENSMUSG00000020063	ENSMUSG00000049672
ENSMUSG00000020074	ENSMUSG00000049672
ENSMUSG00000020077	ENSMUSG00000049672
ENSMUSG00000020100	ENSMUSG00000049672
ENSMUSG00000020111	ENSMUSG00000049672
ENSMUSG00000020115	ENSMUSG00000049672
ENSMUSG00000020130	ENSMUSG00000049672
ENSMUSG00000020132	ENSMUSG00000049672
ENSMUSG00000020133	ENSMUSG00000049672
ENSMUSG00000020171	ENSMUSG00000049672
ENSMUSG00000020186	ENSMUSG00000049672
ENSMUSG00000020189	ENSMUSG00000049672
ENSMUSG00000020198	ENSMUSG00000049672
ENSMUSG00000020224	ENSMUSG00000049672
ENSMUSG00000020231	ENSMUSG00000049672
ENSMUSG00000020246	ENSMUSG00000049672
ENSMUSG00000020255	ENSMUSG00000049672
ENSMUSG00000020267	ENSMUSG00000049672
ENSMUSG00000020280	ENSMUSG00000049672
ENSMUSG00000020288	ENSMUSG00000049672
ENSMUSG00000020307	ENSMUSG00000049672
ENSMUSG00000020329	ENSMUSG00000049672
ENSMUSG00000020380	ENSMUSG00000049672
ENSMUSG00000020390	ENSMUSG00000049672
ENSMUSG00000020432	ENSMUSG00000049672
ENSMUSG00000020456	ENSMUSG00000049672
ENSMUSG00000020527	ENSMUSG00000049672
ENSMUSG00000020534	ENSMUSG00000049672
ENSMUSG00000020536	ENSMUSG00000049672
ENSMUSG00000020585	ENSMUSG00000049672
ENSMUSG00000020594	ENSMUSG00000049672
ENSMUSG00000020610	ENSMUSG00000049672
ENSMUSG00000020612	ENSMUSG00000049672
ENSMUSG00000020629	ENSMUSG00000049672
ENSMUSG00000020653	ENSMUSG00000049672
ENSMUSG00000020717	ENSMUSG00000049672
ENSMUSG00000020719	ENSMUSG00000049672
ENSMUSG00000020743	ENSMUSG00000049672
ENSMUSG00000020776	ENSMUSG00000049672
ENSMUSG00000020792	ENSMUSG00000049672
ENSMUSG00000020823	ENSMUSG00000049672
ENSMUSG00000020827	ENSMUSG00000049672
ENSMUSG00000020843	ENSMUSG00000049672
ENSMUSG00000020849	ENSMUSG00000049672
ENSMUSG00000020888	ENSMUSG00000049672
ENSMUSG00000020894	ENSMUSG00000049672
ENSMUSG00000020922	ENSMUSG00000049672
ENSMUSG00000020930	ENSMUSG00000049672
ENSMUSG00000020935	ENSMUSG00000049672
ENSMUSG00000020949	ENSMUSG00000049672
ENSMUSG00000020962	ENSMUSG00000049672
ENSMUSG00000021012	ENSMUSG00000049672
ENSMUSG00000021112	ENSMUSG00000049672
ENSMUSG00000021113	ENSMUSG00000049672
ENSMUSG00000021133	ENSMUSG00000049672
ENSMUSG00000021189	ENSMUSG00000049672
ENSMUSG00000021215	ENSMUSG00000049672
ENSMUSG00000021243	ENSMUSG00000049672
ENSMUSG00000021257	ENSMUSG00000049672
ENSMUSG00000021282	ENSMUSG00000049672
ENSMUSG00000021368	ENSMUSG00000049672
ENSMUSG00000021384	ENSMUSG00000049672
ENSMUSG00000021427	ENSMUSG00000049672
ENSMUSG00000021432	ENSMUSG00000049672
ENSMUSG00000021461	ENSMUSG00000049672
ENSMUSG00000021474	ENSMUSG00000049672
ENSMUSG00000021482	ENSMUSG00000049672
ENSMUSG00000021532	ENSMUSG00000049672
ENSMUSG00000021548	ENSMUSG00000049672
ENSMUSG00000021557	ENSMUSG00000049672
ENSMUSG00000021607	ENSMUSG00000049672
ENSMUSG00000021610	ENSMUSG00000049672
ENSMUSG00000021621	ENSMUSG00000049672
ENSMUSG00000021643	ENSMUSG00000049672
ENSMUSG00000021686	ENSMUSG00000049672
ENSMUSG00000021712	ENSMUSG00000049672
ENSMUSG00000021910	ENSMUSG00000049672
ENSMUSG00000021930	ENSMUSG00000049672
ENSMUSG00000021936	ENSMUSG00000049672
ENSMUSG00000021938	ENSMUSG00000049672
ENSMUSG00000021939	ENSMUSG00000049672
ENSMUSG00000021958	ENSMUSG00000049672
ENSMUSG00000021959	ENSMUSG00000049672
ENSMUSG00000022016	ENSMUSG00000049672
ENSMUSG00000022019	ENSMUSG00000049672
ENSMUSG00000022092	ENSMUSG00000049672
ENSMUSG00000022106	ENSMUSG00000049672
ENSMUSG00000022125	ENSMUSG00000049672
ENSMUSG00000022175	ENSMUSG00000049672
ENSMUSG00000022185	ENSMUSG00000049672
ENSMUSG00000022205	ENSMUSG00000049672
ENSMUSG00000022312	ENSMUSG00000049672
ENSMUSG00000022325	ENSMUSG00000049672
ENSMUSG00000022350	ENSMUSG00000049672
ENSMUSG00000022353	ENSMUSG00000049672
ENSMUSG00000022365	ENSMUSG00000049672
ENSMUSG00000022369	ENSMUSG00000049672
ENSMUSG00000022442	ENSMUSG00000049672
ENSMUSG00000022466	ENSMUSG00000049672
ENSMUSG00000022469	ENSMUSG00000049672
ENSMUSG00000022503	ENSMUSG00000049672
ENSMUSG00000022508	ENSMUSG00000049672
ENSMUSG00000022526	ENSMUSG00000049672
ENSMUSG00000022528	ENSMUSG00000049672
ENSMUSG00000022533	ENSMUSG00000049672
ENSMUSG00000022561	ENSMUSG00000049672
ENSMUSG00000022634	ENSMUSG00000049672
ENSMUSG00000022639	ENSMUSG00000049672
ENSMUSG00000022663	ENSMUSG00000049672
ENSMUSG00000022674	ENSMUSG00000049672
ENSMUSG00000022750	ENSMUSG00000049672
ENSMUSG00000022757	ENSMUSG00000049672
ENSMUSG00000022760	ENSMUSG00000049672
ENSMUSG00000022770	ENSMUSG00000049672
ENSMUSG00000022772	ENSMUSG00000049672
ENSMUSG00000022787	ENSMUSG00000049672
ENSMUSG00000022797	ENSMUSG00000049672
ENSMUSG00000022800	ENSMUSG00000049672
ENSMUSG00000022801	ENSMUSG00000049672
ENSMUSG00000022811	ENSMUSG00000049672
ENSMUSG00000022820	ENSMUSG00000049672
ENSMUSG00000022843	ENSMUSG00000049672
ENSMUSG00000022849	ENSMUSG00000049672
ENSMUSG00000022858	ENSMUSG00000049672
ENSMUSG00000022871	ENSMUSG00000049672
ENSMUSG00000022881	ENSMUSG00000049672
ENSMUSG00000022889	ENSMUSG00000049672
ENSMUSG00000022898	ENSMUSG00000049672
ENSMUSG00000022905	ENSMUSG00000049672
ENSMUSG00000022946	ENSMUSG00000049672
ENSMUSG00000022952	ENSMUSG00000049672
ENSMUSG00000022972	ENSMUSG00000049672
ENSMUSG00000022982	ENSMUSG00000049672
ENSMUSG00000022983	ENSMUSG00000049672
ENSMUSG00000023026	ENSMUSG00000049672
ENSMUSG00000023027	ENSMUSG00000049672
ENSMUSG00000023050	ENSMUSG00000049672
ENSMUSG00000023075	ENSMUSG00000049672
ENSMUSG00000023143	ENSMUSG00000049672
ENSMUSG00000023175	ENSMUSG00000049672
ENSMUSG00000023262	ENSMUSG00000049672
ENSMUSG00000023277	ENSMUSG00000049672
ENSMUSG00000023286	ENSMUSG00000049672
ENSMUSG00000023452	ENSMUSG00000049672
ENSMUSG00000023908	ENSMUSG00000049672
ENSMUSG00000023919	ENSMUSG00000049672
ENSMUSG00000023940	ENSMUSG00000049672
ENSMUSG00000023988	ENSMUSG00000049672
ENSMUSG00000024006	ENSMUSG00000049672
ENSMUSG00000024018	ENSMUSG00000049672
ENSMUSG00000024048	ENSMUSG00000049672
ENSMUSG00000024091	ENSMUSG00000049672
ENSMUSG00000024098	ENSMUSG00000049672
ENSMUSG00000024104	ENSMUSG00000049672
ENSMUSG00000024130	ENSMUSG00000049672
ENSMUSG00000024155	ENSMUSG00000049672
ENSMUSG00000024169	ENSMUSG00000049672
ENSMUSG00000024190	ENSMUSG00000049672
ENSMUSG00000024194	ENSMUSG00000049672
ENSMUSG00000024201	ENSMUSG00000049672
ENSMUSG00000024208	ENSMUSG00000049672
ENSMUSG00000024213	ENSMUSG00000049672
ENSMUSG00000024218	ENSMUSG00000049672
ENSMUSG00000024240	ENSMUSG00000049672
ENSMUSG00000024246	ENSMUSG00000049672
ENSMUSG00000024259	ENSMUSG00000049672
ENSMUSG00000024273	ENSMUSG00000049672
ENSMUSG00000024277	ENSMUSG00000049672
ENSMUSG00000024350	ENSMUSG00000049672
ENSMUSG00000024392	ENSMUSG00000049672
ENSMUSG00000024393	ENSMUSG00000049672
ENSMUSG00000024410	ENSMUSG00000049672
ENSMUSG00000024413	ENSMUSG00000049672
ENSMUSG00000024414	ENSMUSG00000049672
ENSMUSG00000024436	ENSMUSG00000049672
ENSMUSG00000024472	ENSMUSG00000049672
ENSMUSG00000024516	ENSMUSG00000049672
ENSMUSG00000024542	ENSMUSG00000049672
ENSMUSG00000024560	ENSMUSG00000049672
ENSMUSG00000024590	ENSMUSG00000049672
ENSMUSG00000024594	ENSMUSG00000049672
ENSMUSG00000024613	ENSMUSG00000049672
ENSMUSG00000024614	ENSMUSG00000049672
ENSMUSG00000024622	ENSMUSG00000049672
ENSMUSG00000024644	ENSMUSG00000049672
ENSMUSG00000024660	ENSMUSG00000049672
ENSMUSG00000024695	ENSMUSG00000049672
ENSMUSG00000024732	ENSMUSG00000049672
ENSMUSG00000024742	ENSMUSG00000049672
ENSMUSG00000024759	ENSMUSG00000049672
ENSMUSG00000024776	ENSMUSG00000049672
ENSMUSG00000024780	ENSMUSG00000049672
ENSMUSG00000024789	ENSMUSG00000049672
ENSMUSG00000024792	ENSMUSG00000049672
ENSMUSG00000024805	ENSMUSG00000049672
ENSMUSG00000024811	ENSMUSG00000049672
ENSMUSG00000024816	ENSMUSG00000049672
ENSMUSG00000024824	ENSMUSG00000049672
ENSMUSG00000024835	ENSMUSG00000049672
ENSMUSG00000024906	ENSMUSG00000049672
ENSMUSG00000024941	ENSMUSG00000049672
ENSMUSG00000024944	ENSMUSG00000049672
ENSMUSG00000024970	ENSMUSG00000049672
ENSMUSG00000024993	ENSMUSG00000049672
ENSMUSG00000024999	ENSMUSG00000049672
ENSMUSG00000025024	ENSMUSG00000049672
ENSMUSG00000025059	ENSMUSG00000049672
ENSMUSG00000025066	ENSMUSG00000049672
ENSMUSG00000025137	ENSMUSG00000049672
ENSMUSG00000025139	ENSMUSG00000049672
ENSMUSG00000025147	ENSMUSG00000049672
ENSMUSG00000025155	ENSMUSG00000049672
ENSMUSG00000025159	ENSMUSG00000049672
ENSMUSG00000025173	ENSMUSG00000049672
ENSMUSG00000025184	ENSMUSG00000049672
ENSMUSG00000025188	ENSMUSG00000049672
ENSMUSG00000025190	ENSMUSG00000049672
ENSMUSG00000025213	ENSMUSG00000049672
ENSMUSG00000025217	ENSMUSG00000049672
ENSMUSG00000025228	ENSMUSG00000049672
ENSMUSG00000025237	ENSMUSG00000049672
ENSMUSG00000025239	ENSMUSG00000049672
ENSMUSG00000025245	ENSMUSG00000049672
ENSMUSG00000025262	ENSMUSG00000049672
ENSMUSG00000025326	ENSMUSG00000049672
ENSMUSG00000025332	ENSMUSG00000049672
ENSMUSG00000025381	ENSMUSG00000049672
ENSMUSG00000025421	ENSMUSG00000049672
ENSMUSG00000025423	ENSMUSG00000049672
ENSMUSG00000025485	ENSMUSG00000049672
ENSMUSG00000025495	ENSMUSG00000049672
ENSMUSG00000025532	ENSMUSG00000049672
ENSMUSG00000025544	ENSMUSG00000049672
ENSMUSG00000025571	ENSMUSG00000049672
ENSMUSG00000025572	ENSMUSG00000049672
ENSMUSG00000025578	ENSMUSG00000049672
ENSMUSG00000025583	ENSMUSG00000049672
ENSMUSG00000025626	ENSMUSG00000049672
ENSMUSG00000025702	ENSMUSG00000049672
ENSMUSG00000025758	ENSMUSG00000049672
ENSMUSG00000025795	ENSMUSG00000049672
ENSMUSG00000025868	ENSMUSG00000049672
ENSMUSG00000025903	ENSMUSG00000049672
ENSMUSG00000025907	ENSMUSG00000049672
ENSMUSG00000025940	ENSMUSG00000049672
ENSMUSG00000025983	ENSMUSG00000049672
ENSMUSG00000026020	ENSMUSG00000049672
ENSMUSG00000026074	ENSMUSG00000049672
ENSMUSG00000026078	ENSMUSG00000049672
ENSMUSG00000026088	ENSMUSG00000049672
ENSMUSG00000026107	ENSMUSG00000049672
ENSMUSG00000026112	ENSMUSG00000049672
ENSMUSG00000026176	ENSMUSG00000049672
ENSMUSG00000026192	ENSMUSG00000049672
ENSMUSG00000026197	ENSMUSG00000049672
ENSMUSG00000026234	ENSMUSG00000049672
ENSMUSG00000026281	ENSMUSG00000049672
ENSMUSG00000026341	ENSMUSG00000049672
ENSMUSG00000026349	ENSMUSG00000049672
ENSMUSG00000026361	ENSMUSG00000049672
ENSMUSG00000026388	ENSMUSG00000049672
ENSMUSG00000026429	ENSMUSG00000049672
ENSMUSG00000026455	ENSMUSG00000049672
ENSMUSG00000026464	ENSMUSG00000049672
ENSMUSG00000026470	ENSMUSG00000049672
ENSMUSG00000026489	ENSMUSG00000049672
ENSMUSG00000026499	ENSMUSG00000049672
ENSMUSG00000026547	ENSMUSG00000049672
ENSMUSG00000026554	ENSMUSG00000049672
ENSMUSG00000026563	ENSMUSG00000049672
ENSMUSG00000026626	ENSMUSG00000049672
ENSMUSG00000026646	ENSMUSG00000049672
ENSMUSG00000026705	ENSMUSG00000049672
ENSMUSG00000026718	ENSMUSG00000049672
ENSMUSG00000026721	ENSMUSG00000049672
ENSMUSG00000026753	ENSMUSG00000049672
ENSMUSG00000026761	ENSMUSG00000049672
ENSMUSG00000026771	ENSMUSG00000049672
ENSMUSG00000026781	ENSMUSG00000049672
ENSMUSG00000026809	ENSMUSG00000049672
ENSMUSG00000026810	ENSMUSG00000049672
ENSMUSG00000026843	ENSMUSG00000049672
ENSMUSG00000026867	ENSMUSG00000049672
ENSMUSG00000026872	ENSMUSG00000049672
ENSMUSG00000026880	ENSMUSG00000049672
ENSMUSG00000026885	ENSMUSG00000049672
ENSMUSG00000026933	ENSMUSG00000049672
ENSMUSG00000026972	ENSMUSG00000049672
ENSMUSG00000026988	ENSMUSG00000049672
ENSMUSG00000027088	ENSMUSG00000049672
ENSMUSG00000027091	ENSMUSG00000049672
ENSMUSG00000027163	ENSMUSG00000049672
ENSMUSG00000027167	ENSMUSG00000049672
ENSMUSG00000027173	ENSMUSG00000049672
ENSMUSG00000027243	ENSMUSG00000049672
ENSMUSG00000027259	ENSMUSG00000049672
ENSMUSG00000027288	ENSMUSG00000049672
ENSMUSG00000027305	ENSMUSG00000049672
ENSMUSG00000027341	ENSMUSG00000049672
ENSMUSG00000027349	ENSMUSG00000049672
ENSMUSG00000027365	ENSMUSG00000049672
ENSMUSG00000027374	ENSMUSG00000049672
ENSMUSG00000027387	ENSMUSG00000049672
ENSMUSG00000027465	ENSMUSG00000049672
ENSMUSG00000027472	ENSMUSG00000049672
ENSMUSG00000027479	ENSMUSG00000049672
ENSMUSG00000027531	ENSMUSG00000049672
ENSMUSG00000027589	ENSMUSG00000049672
ENSMUSG00000027601	ENSMUSG00000049672
ENSMUSG00000027615	ENSMUSG00000049672
ENSMUSG00000027635	ENSMUSG00000049672
ENSMUSG00000027652	ENSMUSG00000049672
ENSMUSG00000027655	ENSMUSG00000049672
ENSMUSG00000027775	ENSMUSG00000049672
ENSMUSG00000027787	ENSMUSG00000049672
ENSMUSG00000027808	ENSMUSG00000049672
ENSMUSG00000027852	ENSMUSG00000049672
ENSMUSG00000027889	ENSMUSG00000049672
ENSMUSG00000027905	ENSMUSG00000049672
ENSMUSG00000027933	ENSMUSG00000049672
ENSMUSG00000027937	ENSMUSG00000049672
ENSMUSG00000027942	ENSMUSG00000049672
ENSMUSG00000027963	ENSMUSG00000049672
ENSMUSG00000027984	ENSMUSG00000049672
