# Gene name	miRNA ID
ENSMUSG00000068479	mmu-miR-151-3p
ENSMUSG00000068479	mmu-miR-188-3p
ENSMUSG00000068479	mmu-miR-188-5p
ENSMUSG00000068479	mmu-miR-362-3p
ENSMUSG00000068479	mmu-miR-450b-5p
ENSMUSG00000068479	mmu-miR-466d-5p
ENSMUSG00000068479	mmu-miR-466k
ENSMUSG00000068479	mmu-miR-669f-3p
ENSMUSG00000068580	mmu-miR-34b-3p
ENSMUSG00000068663	mmu-miR-188-3p
ENSMUSG00000068663	mmu-miR-188-5p
ENSMUSG00000068663	mmu-miR-450b-5p
ENSMUSG00000068663	mmu-miR-501-5p
ENSMUSG00000068663	mmu-miR-532-5p
ENSMUSG00000068663	mmu-miR-542-3p
ENSMUSG00000068663	mmu-miR-542-5p
ENSMUSG00000068686	mmu-miR-188-5p
ENSMUSG00000068699	mmu-miR-188-5p
ENSMUSG00000068699	mmu-miR-3091-3p
ENSMUSG00000068699	mmu-miR-342-3p
ENSMUSG00000068699	mmu-miR-532-3p
ENSMUSG00000068735	mmu-miR-1187
ENSMUSG00000068735	mmu-miR-342-3p
ENSMUSG00000068735	mmu-miR-34b-3p
ENSMUSG00000068735	mmu-miR-34b-5p
ENSMUSG00000068735	mmu-miR-466d-5p
ENSMUSG00000068735	mmu-miR-466k
ENSMUSG00000068735	mmu-miR-532-5p
ENSMUSG00000068735	mmu-miR-542-3p
ENSMUSG00000068739	mmu-miR-34b-5p
ENSMUSG00000068739	mmu-miR-362-5p
ENSMUSG00000068739	mmu-miR-532-3p
ENSMUSG00000068742	mmu-miR-151-3p
ENSMUSG00000068742	mmu-miR-188-3p
ENSMUSG00000068742	mmu-miR-188-5p
ENSMUSG00000068742	mmu-miR-3074-1-3p
ENSMUSG00000068742	mmu-miR-342-3p
ENSMUSG00000068742	mmu-miR-34b-5p
ENSMUSG00000068742	mmu-miR-363-3p
ENSMUSG00000068742	mmu-miR-409-3p
ENSMUSG00000068742	mmu-miR-450b-5p
ENSMUSG00000068742	mmu-miR-542-3p
ENSMUSG00000068749	mmu-miR-188-3p
ENSMUSG00000068758	mmu-miR-342-3p
ENSMUSG00000068794	mmu-miR-151-3p
ENSMUSG00000068794	mmu-miR-188-5p
ENSMUSG00000068798	mmu-miR-149-5p
ENSMUSG00000068798	mmu-miR-22-5p
ENSMUSG00000068798	mmu-miR-32-3p
ENSMUSG00000068798	mmu-miR-320-3p
ENSMUSG00000068798	mmu-miR-363-3p
ENSMUSG00000068798	mmu-miR-500-3p
ENSMUSG00000068798	mmu-miR-501-3p
ENSMUSG00000068798	mmu-miR-542-3p
ENSMUSG00000068823	mmu-miR-106a-3p
ENSMUSG00000068823	mmu-miR-15a-5p
ENSMUSG00000068823	mmu-miR-17-3p
ENSMUSG00000068823	mmu-miR-450b-5p
ENSMUSG00000068823	mmu-miR-500-3p
ENSMUSG00000068823	mmu-miR-501-3p
ENSMUSG00000068823	mmu-miR-542-3p
ENSMUSG00000068823	mmu-miR-669f-3p
ENSMUSG00000068854	mmu-miR-339-3p
ENSMUSG00000068854	mmu-miR-34b-5p
ENSMUSG00000068854	mmu-miR-466k
ENSMUSG00000068854	mmu-miR-501-5p
ENSMUSG00000068854	mmu-miR-532-3p
ENSMUSG00000068854	mmu-miR-532-5p
ENSMUSG00000068856	mmu-miR-188-3p
ENSMUSG00000068856	mmu-miR-466n-3p
ENSMUSG00000068856	mmu-miR-532-3p
ENSMUSG00000068917	mmu-miR-188-5p
ENSMUSG00000068917	mmu-miR-466n-3p
ENSMUSG00000068917	mmu-miR-669f-3p
ENSMUSG00000068921	mmu-miR-1187
ENSMUSG00000068921	mmu-miR-188-5p
ENSMUSG00000068921	mmu-miR-3091-3p
ENSMUSG00000068921	mmu-miR-363-5p
ENSMUSG00000068921	mmu-miR-450b-5p
ENSMUSG00000068921	mmu-miR-466n-3p
ENSMUSG00000068921	mmu-miR-532-5p
ENSMUSG00000068921	mmu-miR-542-5p
ENSMUSG00000068922	mmu-miR-362-3p
ENSMUSG00000068922	mmu-miR-532-3p
ENSMUSG00000068959	mmu-miR-188-3p
ENSMUSG00000068959	mmu-miR-188-5p
ENSMUSG00000068959	mmu-miR-342-3p
ENSMUSG00000068959	mmu-miR-450b-5p
ENSMUSG00000068959	mmu-miR-466d-5p
ENSMUSG00000068959	mmu-miR-542-3p
ENSMUSG00000068966	mmu-miR-1187
ENSMUSG00000068966	mmu-miR-1198-5p
ENSMUSG00000068966	mmu-miR-151-3p
ENSMUSG00000068966	mmu-miR-15a-5p
ENSMUSG00000068966	mmu-miR-188-3p
ENSMUSG00000068966	mmu-miR-188-5p
ENSMUSG00000068966	mmu-miR-301b-5p
ENSMUSG00000068966	mmu-miR-339-3p
ENSMUSG00000068966	mmu-miR-342-3p
ENSMUSG00000068966	mmu-miR-34b-5p
ENSMUSG00000068966	mmu-miR-363-3p
ENSMUSG00000068966	mmu-miR-363-5p
ENSMUSG00000068966	mmu-miR-409-3p
ENSMUSG00000068966	mmu-miR-410-3p
ENSMUSG00000068966	mmu-miR-450b-5p
ENSMUSG00000068966	mmu-miR-532-5p
ENSMUSG00000068966	mmu-miR-669f-3p
ENSMUSG00000068966	mmu-miR-872-5p
ENSMUSG00000069020	mmu-miR-188-3p
ENSMUSG00000069020	mmu-miR-188-5p
ENSMUSG00000069020	mmu-miR-34b-5p
ENSMUSG00000069020	mmu-miR-450b-5p
ENSMUSG00000069020	mmu-miR-532-3p
ENSMUSG00000069045	mmu-miR-149-5p
ENSMUSG00000069045	mmu-miR-15a-5p
ENSMUSG00000069045	mmu-miR-200a-5p
ENSMUSG00000069045	mmu-miR-200b-3p
ENSMUSG00000069045	mmu-miR-221-3p
ENSMUSG00000069045	mmu-miR-34b-3p
ENSMUSG00000069045	mmu-miR-363-3p
ENSMUSG00000069045	mmu-miR-429-3p
ENSMUSG00000069089	mmu-miR-1198-5p
ENSMUSG00000069089	mmu-miR-151-3p
ENSMUSG00000069089	mmu-miR-188-3p
ENSMUSG00000069089	mmu-miR-188-5p
ENSMUSG00000069089	mmu-miR-34b-5p
ENSMUSG00000069089	mmu-miR-362-5p
ENSMUSG00000069089	mmu-miR-450b-5p
ENSMUSG00000069089	mmu-miR-466d-5p
ENSMUSG00000069089	mmu-miR-466k
ENSMUSG00000069089	mmu-miR-466n-3p
ENSMUSG00000069089	mmu-miR-501-5p
ENSMUSG00000069089	mmu-miR-532-3p
ENSMUSG00000069089	mmu-miR-532-5p
ENSMUSG00000069089	mmu-miR-542-3p
ENSMUSG00000069089	mmu-miR-542-5p
ENSMUSG00000069089	mmu-miR-669f-3p
ENSMUSG00000069094	mmu-miR-151-3p
ENSMUSG00000069094	mmu-miR-188-3p
ENSMUSG00000069094	mmu-miR-298-5p
ENSMUSG00000069094	mmu-miR-342-3p
ENSMUSG00000069094	mmu-miR-409-3p
ENSMUSG00000069094	mmu-miR-466n-3p
ENSMUSG00000069094	mmu-miR-501-5p
ENSMUSG00000069094	mmu-miR-532-3p
ENSMUSG00000069135	mmu-miR-450b-5p
ENSMUSG00000069135	mmu-miR-501-3p
ENSMUSG00000069135	mmu-miR-669f-3p
ENSMUSG00000069206	mmu-miR-342-3p
ENSMUSG00000069206	mmu-miR-362-3p
ENSMUSG00000069206	mmu-miR-363-5p
ENSMUSG00000069206	mmu-miR-450b-5p
ENSMUSG00000069206	mmu-miR-542-3p
ENSMUSG00000069206	mmu-miR-542-5p
ENSMUSG00000069208	mmu-miR-188-3p
ENSMUSG00000069208	mmu-miR-34b-3p
ENSMUSG00000069208	mmu-miR-450b-5p
ENSMUSG00000069208	mmu-miR-542-5p
ENSMUSG00000069237	mmu-miR-542-5p
ENSMUSG00000069255	mmu-miR-151-3p
ENSMUSG00000069255	mmu-miR-188-3p
ENSMUSG00000069255	mmu-miR-342-3p
ENSMUSG00000069255	mmu-miR-34b-3p
ENSMUSG00000069255	mmu-miR-466d-5p
ENSMUSG00000069255	mmu-miR-466k
ENSMUSG00000069255	mmu-miR-466n-3p
ENSMUSG00000069265	mmu-miR-466d-5p
ENSMUSG00000069270	mmu-miR-3074-1-3p
ENSMUSG00000069270	mmu-miR-342-3p
ENSMUSG00000069270	mmu-miR-362-3p
ENSMUSG00000069270	mmu-miR-363-5p
ENSMUSG00000069270	mmu-miR-450b-5p
ENSMUSG00000069270	mmu-miR-532-3p
ENSMUSG00000069270	mmu-miR-542-5p
ENSMUSG00000069301	mmu-miR-363-5p
ENSMUSG00000069310	mmu-miR-363-5p
ENSMUSG00000069495	mmu-miR-188-5p
ENSMUSG00000069495	mmu-miR-19b-1-5p
ENSMUSG00000069495	mmu-miR-210-5p
ENSMUSG00000069495	mmu-miR-26a-5p
ENSMUSG00000069495	mmu-miR-363-3p
ENSMUSG00000069495	mmu-miR-450b-5p
ENSMUSG00000069495	mmu-miR-466n-3p
ENSMUSG00000069495	mmu-miR-542-3p
ENSMUSG00000069495	mmu-miR-669f-3p
ENSMUSG00000069495	mmu-miR-872-3p
ENSMUSG00000069539	mmu-miR-188-3p
ENSMUSG00000069539	mmu-miR-532-3p
ENSMUSG00000069539	mmu-miR-542-5p
ENSMUSG00000069565	mmu-miR-10a-5p
ENSMUSG00000069565	mmu-miR-188-3p
ENSMUSG00000069565	mmu-miR-320-3p
ENSMUSG00000069565	mmu-miR-342-3p
ENSMUSG00000069565	mmu-miR-450b-5p
ENSMUSG00000069565	mmu-miR-466n-3p
ENSMUSG00000069631	mmu-miR-342-3p
ENSMUSG00000069631	mmu-miR-34b-5p
ENSMUSG00000069631	mmu-miR-362-5p
ENSMUSG00000069631	mmu-miR-363-5p
ENSMUSG00000069631	mmu-miR-501-5p
ENSMUSG00000069633	mmu-miR-188-3p
ENSMUSG00000069633	mmu-miR-501-3p
ENSMUSG00000069633	mmu-miR-532-3p
ENSMUSG00000069729	mmu-miR-1187
ENSMUSG00000069729	mmu-miR-151-3p
ENSMUSG00000069729	mmu-miR-3091-3p
ENSMUSG00000069729	mmu-miR-339-3p
ENSMUSG00000069729	mmu-miR-342-3p
ENSMUSG00000069729	mmu-miR-34b-5p
ENSMUSG00000069729	mmu-miR-362-3p
ENSMUSG00000069729	mmu-miR-362-5p
ENSMUSG00000069729	mmu-miR-363-3p
ENSMUSG00000069729	mmu-miR-409-3p
ENSMUSG00000069729	mmu-miR-450b-5p
ENSMUSG00000069729	mmu-miR-466d-5p
ENSMUSG00000069729	mmu-miR-466k
ENSMUSG00000069729	mmu-miR-466n-3p
ENSMUSG00000069729	mmu-miR-532-3p
ENSMUSG00000069729	mmu-miR-542-3p
ENSMUSG00000069729	mmu-miR-542-5p
ENSMUSG00000069729	mmu-miR-669f-3p
ENSMUSG00000069769	mmu-miR-107-3p
ENSMUSG00000069769	mmu-miR-151-3p
ENSMUSG00000069769	mmu-miR-152-3p
ENSMUSG00000069769	mmu-miR-188-3p
ENSMUSG00000069769	mmu-miR-188-5p
ENSMUSG00000069769	mmu-miR-19b-1-5p
ENSMUSG00000069769	mmu-miR-320-3p
ENSMUSG00000069769	mmu-miR-342-3p
ENSMUSG00000069769	mmu-miR-34b-3p
ENSMUSG00000069769	mmu-miR-362-5p
ENSMUSG00000069769	mmu-miR-410-3p
ENSMUSG00000069769	mmu-miR-450b-5p
ENSMUSG00000069769	mmu-miR-500-5p
ENSMUSG00000069769	mmu-miR-501-5p
ENSMUSG00000069793	mmu-miR-362-5p
ENSMUSG00000069793	mmu-miR-466d-5p
ENSMUSG00000069793	mmu-miR-501-3p
ENSMUSG00000069793	mmu-miR-501-5p
ENSMUSG00000069793	mmu-miR-542-5p
ENSMUSG00000069805	mmu-miR-1198-5p
ENSMUSG00000069830	mmu-miR-151-3p
ENSMUSG00000069830	mmu-miR-3074-1-3p
ENSMUSG00000069830	mmu-miR-362-3p
ENSMUSG00000069830	mmu-miR-466d-5p
ENSMUSG00000069830	mmu-miR-542-3p
ENSMUSG00000069833	mmu-miR-188-3p
ENSMUSG00000069833	mmu-miR-188-5p
ENSMUSG00000069833	mmu-miR-362-3p
ENSMUSG00000069833	mmu-miR-669f-3p
ENSMUSG00000069844	mmu-miR-1198-5p
ENSMUSG00000069844	mmu-miR-151-3p
ENSMUSG00000069844	mmu-miR-188-3p
ENSMUSG00000069844	mmu-miR-3074-1-3p
ENSMUSG00000069844	mmu-miR-34b-3p
ENSMUSG00000069844	mmu-miR-34b-5p
ENSMUSG00000069844	mmu-miR-363-5p
ENSMUSG00000069844	mmu-miR-450b-5p
ENSMUSG00000069844	mmu-miR-532-3p
ENSMUSG00000069844	mmu-miR-532-5p
ENSMUSG00000069844	mmu-miR-542-3p
ENSMUSG00000069844	mmu-miR-542-5p
ENSMUSG00000069874	mmu-miR-1187
ENSMUSG00000069874	mmu-miR-151-3p
ENSMUSG00000069874	mmu-miR-188-3p
ENSMUSG00000069874	mmu-miR-34b-3p
ENSMUSG00000069874	mmu-miR-362-3p
ENSMUSG00000069874	mmu-miR-362-5p
ENSMUSG00000069874	mmu-miR-363-5p
ENSMUSG00000069874	mmu-miR-450b-5p
ENSMUSG00000069874	mmu-miR-466d-5p
ENSMUSG00000069874	mmu-miR-501-5p
ENSMUSG00000069874	mmu-miR-532-3p
ENSMUSG00000069874	mmu-miR-542-3p
ENSMUSG00000069874	mmu-miR-669f-3p
ENSMUSG00000069892	mmu-miR-1198-5p
ENSMUSG00000069892	mmu-miR-188-3p
ENSMUSG00000069892	mmu-miR-542-3p
ENSMUSG00000069893	mmu-miR-1198-5p
ENSMUSG00000069893	mmu-miR-3091-3p
ENSMUSG00000069893	mmu-miR-532-3p
ENSMUSG00000069895	mmu-miR-151-3p
ENSMUSG00000069895	mmu-miR-188-3p
ENSMUSG00000069895	mmu-miR-188-5p
ENSMUSG00000069895	mmu-miR-20b-5p
ENSMUSG00000069895	mmu-miR-342-3p
ENSMUSG00000069895	mmu-miR-34b-5p
ENSMUSG00000069895	mmu-miR-362-3p
ENSMUSG00000069895	mmu-miR-362-5p
ENSMUSG00000069895	mmu-miR-363-3p
ENSMUSG00000069895	mmu-miR-450b-5p
ENSMUSG00000069895	mmu-miR-500-5p
ENSMUSG00000069895	mmu-miR-501-5p
ENSMUSG00000069895	mmu-miR-532-3p
ENSMUSG00000069895	mmu-miR-542-3p
ENSMUSG00000069895	mmu-miR-669f-3p
ENSMUSG00000069895	mmu-miR-93-5p
ENSMUSG00000069910	mmu-miR-532-3p
ENSMUSG00000069910	mmu-miR-542-3p
ENSMUSG00000069920	mmu-miR-1187
ENSMUSG00000069920	mmu-miR-188-3p
ENSMUSG00000069920	mmu-miR-362-3p
ENSMUSG00000069920	mmu-miR-466d-5p
ENSMUSG00000069920	mmu-miR-466k
ENSMUSG00000069920	mmu-miR-542-3p
ENSMUSG00000070000	mmu-miR-342-3p
ENSMUSG00000070000	mmu-miR-466d-5p
ENSMUSG00000070002	mmu-miR-151-3p
ENSMUSG00000070002	mmu-miR-342-3p
ENSMUSG00000070002	mmu-miR-34b-5p
ENSMUSG00000070002	mmu-miR-542-3p
ENSMUSG00000070031	mmu-miR-501-3p
ENSMUSG00000070047	mmu-miR-32-3p
ENSMUSG00000070047	mmu-miR-410-3p
ENSMUSG00000070047	mmu-miR-466n-3p
ENSMUSG00000070047	mmu-miR-669f-3p
ENSMUSG00000070284	mmu-miR-151-3p
ENSMUSG00000070284	mmu-miR-32-3p
ENSMUSG00000070284	mmu-miR-466d-5p
ENSMUSG00000070284	mmu-miR-542-5p
ENSMUSG00000070304	mmu-miR-188-3p
ENSMUSG00000070304	mmu-miR-188-5p
ENSMUSG00000070304	mmu-miR-342-3p
ENSMUSG00000070304	mmu-miR-34b-5p
ENSMUSG00000070304	mmu-miR-362-3p
ENSMUSG00000070304	mmu-miR-362-5p
ENSMUSG00000070304	mmu-miR-363-3p
ENSMUSG00000070304	mmu-miR-363-5p
ENSMUSG00000070304	mmu-miR-450b-5p
ENSMUSG00000070304	mmu-miR-501-3p
ENSMUSG00000070304	mmu-miR-532-3p
ENSMUSG00000070304	mmu-miR-532-5p
ENSMUSG00000070336	mmu-miR-362-5p
ENSMUSG00000070336	mmu-miR-501-5p
ENSMUSG00000070348	mmu-miR-15a-5p
ENSMUSG00000070348	mmu-miR-188-3p
ENSMUSG00000070348	mmu-miR-188-5p
ENSMUSG00000070348	mmu-miR-339-3p
ENSMUSG00000070348	mmu-miR-34a-5p
ENSMUSG00000070348	mmu-miR-34b-3p
ENSMUSG00000070348	mmu-miR-362-3p
ENSMUSG00000070348	mmu-miR-450b-5p
ENSMUSG00000070348	mmu-miR-466d-5p
ENSMUSG00000070348	mmu-miR-466k
ENSMUSG00000070348	mmu-miR-466n-3p
ENSMUSG00000070348	mmu-miR-501-3p
ENSMUSG00000070348	mmu-miR-542-3p
ENSMUSG00000070348	mmu-miR-93-5p
ENSMUSG00000070371	mmu-miR-363-5p
ENSMUSG00000070372	mmu-miR-3074-1-3p
ENSMUSG00000070372	mmu-miR-34b-3p
ENSMUSG00000070372	mmu-miR-34b-5p
ENSMUSG00000070372	mmu-miR-362-3p
ENSMUSG00000070372	mmu-miR-363-5p
ENSMUSG00000070372	mmu-miR-450b-5p
ENSMUSG00000070372	mmu-miR-466d-5p
ENSMUSG00000070372	mmu-miR-501-5p
ENSMUSG00000070372	mmu-miR-542-3p
ENSMUSG00000070390	mmu-miR-188-5p
ENSMUSG00000070390	mmu-miR-450b-5p
ENSMUSG00000070390	mmu-miR-501-5p
ENSMUSG00000070407	mmu-miR-100-5p
ENSMUSG00000070407	mmu-miR-188-3p
ENSMUSG00000070407	mmu-miR-188-5p
ENSMUSG00000070407	mmu-miR-3074-1-3p
ENSMUSG00000070407	mmu-miR-3091-3p
ENSMUSG00000070407	mmu-miR-339-3p
ENSMUSG00000070407	mmu-miR-342-3p
ENSMUSG00000070407	mmu-miR-34b-5p
ENSMUSG00000070407	mmu-miR-362-3p
ENSMUSG00000070407	mmu-miR-362-5p
ENSMUSG00000070407	mmu-miR-363-5p
ENSMUSG00000070407	mmu-miR-409-3p
ENSMUSG00000070407	mmu-miR-450b-5p
ENSMUSG00000070407	mmu-miR-466d-5p
ENSMUSG00000070407	mmu-miR-466k
ENSMUSG00000070407	mmu-miR-466n-3p
ENSMUSG00000070407	mmu-miR-501-3p
ENSMUSG00000070407	mmu-miR-501-5p
ENSMUSG00000070407	mmu-miR-532-3p
ENSMUSG00000070407	mmu-miR-542-3p
ENSMUSG00000070407	mmu-miR-542-5p
ENSMUSG00000070424	mmu-miR-188-3p
ENSMUSG00000070425	mmu-miR-542-3p
ENSMUSG00000070426	mmu-miR-501-5p
ENSMUSG00000070427	mmu-miR-34b-3p
ENSMUSG00000070427	mmu-miR-34b-5p
ENSMUSG00000070427	mmu-miR-542-5p
ENSMUSG00000070427	mmu-miR-669f-3p
ENSMUSG00000070462	mmu-miR-151-3p
ENSMUSG00000070462	mmu-miR-188-3p
ENSMUSG00000070462	mmu-miR-221-3p
ENSMUSG00000070462	mmu-miR-342-3p
ENSMUSG00000070462	mmu-miR-532-3p
ENSMUSG00000070495	mmu-miR-3074-1-3p
ENSMUSG00000070495	mmu-miR-362-3p
ENSMUSG00000070495	mmu-miR-450b-5p
ENSMUSG00000070495	mmu-miR-669f-3p
ENSMUSG00000070544	mmu-miR-10a-3p
ENSMUSG00000070544	mmu-miR-149-5p
ENSMUSG00000070544	mmu-miR-151-3p
ENSMUSG00000070544	mmu-miR-188-5p
ENSMUSG00000070544	mmu-miR-362-5p
ENSMUSG00000070544	mmu-miR-363-3p
ENSMUSG00000070544	mmu-miR-450b-5p
ENSMUSG00000070544	mmu-miR-501-5p
ENSMUSG00000070544	mmu-miR-532-3p
ENSMUSG00000070565	mmu-miR-106a-3p
ENSMUSG00000070565	mmu-miR-151-3p
ENSMUSG00000070565	mmu-miR-17-3p
ENSMUSG00000070565	mmu-miR-188-3p
ENSMUSG00000070565	mmu-miR-188-5p
ENSMUSG00000070565	mmu-miR-342-3p
ENSMUSG00000070565	mmu-miR-363-5p
ENSMUSG00000070565	mmu-miR-501-5p
ENSMUSG00000070565	mmu-miR-532-3p
ENSMUSG00000070565	mmu-miR-542-3p
ENSMUSG00000070605	mmu-miR-1198-5p
ENSMUSG00000070605	mmu-miR-409-3p
ENSMUSG00000070605	mmu-miR-466d-5p
ENSMUSG00000070605	mmu-miR-532-3p
ENSMUSG00000070605	mmu-miR-669f-3p
ENSMUSG00000070691	mmu-miR-1187
ENSMUSG00000070691	mmu-miR-188-3p
ENSMUSG00000070691	mmu-miR-3091-3p
ENSMUSG00000070691	mmu-miR-342-3p
ENSMUSG00000070691	mmu-miR-34b-3p
ENSMUSG00000070691	mmu-miR-34b-5p
ENSMUSG00000070691	mmu-miR-466d-5p
ENSMUSG00000070691	mmu-miR-466k
ENSMUSG00000070691	mmu-miR-542-5p
ENSMUSG00000070705	mmu-miR-151-3p
ENSMUSG00000070705	mmu-miR-342-3p
ENSMUSG00000070705	mmu-miR-362-3p
ENSMUSG00000070705	mmu-miR-363-5p
ENSMUSG00000070705	mmu-miR-450b-5p
ENSMUSG00000070705	mmu-miR-466n-3p
ENSMUSG00000070705	mmu-miR-532-3p
ENSMUSG00000070705	mmu-miR-532-5p
ENSMUSG00000070709	mmu-miR-188-3p
ENSMUSG00000070709	mmu-miR-362-3p
ENSMUSG00000070709	mmu-miR-450b-5p
ENSMUSG00000070709	mmu-miR-466k
ENSMUSG00000070709	mmu-miR-501-5p
ENSMUSG00000070709	mmu-miR-542-3p
ENSMUSG00000070709	mmu-miR-669f-3p
ENSMUSG00000070730	mmu-miR-34b-5p
ENSMUSG00000070730	mmu-miR-362-5p
ENSMUSG00000070730	mmu-miR-501-5p
ENSMUSG00000070730	mmu-miR-532-3p
ENSMUSG00000070730	mmu-miR-542-3p
ENSMUSG00000070733	mmu-miR-106a-3p
ENSMUSG00000070733	mmu-miR-15a-5p
ENSMUSG00000070733	mmu-miR-17-3p
ENSMUSG00000070733	mmu-miR-342-3p
ENSMUSG00000070733	mmu-miR-362-3p
ENSMUSG00000070733	mmu-miR-362-5p
ENSMUSG00000070733	mmu-miR-363-3p
ENSMUSG00000070733	mmu-miR-450b-5p
ENSMUSG00000070737	mmu-miR-188-3p
ENSMUSG00000070737	mmu-miR-501-5p
ENSMUSG00000070738	mmu-miR-188-5p
ENSMUSG00000070738	mmu-miR-3091-3p
ENSMUSG00000070738	mmu-miR-363-5p
ENSMUSG00000070738	mmu-miR-466n-3p
ENSMUSG00000070738	mmu-miR-532-3p
ENSMUSG00000070738	mmu-miR-542-3p
ENSMUSG00000070806	mmu-miR-362-5p
ENSMUSG00000070806	mmu-miR-466n-3p
ENSMUSG00000070808	mmu-miR-363-5p
ENSMUSG00000070814	mmu-miR-188-3p
ENSMUSG00000070814	mmu-miR-188-5p
ENSMUSG00000070814	mmu-miR-34b-5p
ENSMUSG00000070814	mmu-miR-362-5p
ENSMUSG00000070814	mmu-miR-501-5p
ENSMUSG00000070871	mmu-miR-151-3p
ENSMUSG00000070871	mmu-miR-15a-5p
ENSMUSG00000070871	mmu-miR-188-3p
ENSMUSG00000070871	mmu-miR-188-5p
ENSMUSG00000070871	mmu-miR-34b-3p
ENSMUSG00000070871	mmu-miR-34b-5p
ENSMUSG00000070871	mmu-miR-362-3p
ENSMUSG00000070871	mmu-miR-363-5p
ENSMUSG00000070871	mmu-miR-532-3p
ENSMUSG00000070871	mmu-miR-532-5p
ENSMUSG00000070923	mmu-miR-1187
ENSMUSG00000070923	mmu-miR-1198-5p
ENSMUSG00000070923	mmu-miR-188-3p
ENSMUSG00000070923	mmu-miR-342-3p
ENSMUSG00000070923	mmu-miR-34b-3p
ENSMUSG00000070923	mmu-miR-362-3p
ENSMUSG00000070923	mmu-miR-409-3p
ENSMUSG00000070923	mmu-miR-466d-5p
ENSMUSG00000070923	mmu-miR-466k
ENSMUSG00000070923	mmu-miR-501-5p
ENSMUSG00000070923	mmu-miR-532-3p
ENSMUSG00000070923	mmu-miR-532-5p
ENSMUSG00000070923	mmu-miR-542-3p
ENSMUSG00000070934	mmu-miR-362-3p
ENSMUSG00000070939	mmu-miR-1187
ENSMUSG00000070939	mmu-miR-188-3p
ENSMUSG00000070939	mmu-miR-342-3p
ENSMUSG00000070939	mmu-miR-362-5p
ENSMUSG00000070939	mmu-miR-450b-5p
ENSMUSG00000070939	mmu-miR-466d-5p
ENSMUSG00000070939	mmu-miR-466k
ENSMUSG00000070939	mmu-miR-501-5p
ENSMUSG00000070939	mmu-miR-532-3p
ENSMUSG00000070939	mmu-miR-542-3p
ENSMUSG00000070939	mmu-miR-542-5p
ENSMUSG00000070953	mmu-miR-151-3p
ENSMUSG00000070953	mmu-miR-188-3p
ENSMUSG00000070953	mmu-miR-34b-5p
ENSMUSG00000070953	mmu-miR-409-3p
ENSMUSG00000070953	mmu-miR-450b-5p
ENSMUSG00000070953	mmu-miR-466d-5p
ENSMUSG00000070953	mmu-miR-466k
ENSMUSG00000070953	mmu-miR-532-3p
ENSMUSG00000070953	mmu-miR-532-5p
ENSMUSG00000070972	mmu-miR-188-3p
ENSMUSG00000071064	mmu-miR-107-3p
ENSMUSG00000071064	mmu-miR-10a-5p
ENSMUSG00000071064	mmu-miR-188-3p
ENSMUSG00000071064	mmu-miR-188-5p
ENSMUSG00000071064	mmu-miR-22-3p
ENSMUSG00000071064	mmu-miR-339-3p
ENSMUSG00000071064	mmu-miR-342-3p
ENSMUSG00000071064	mmu-miR-34b-3p
ENSMUSG00000071064	mmu-miR-34b-5p
ENSMUSG00000071064	mmu-miR-362-3p
ENSMUSG00000071064	mmu-miR-363-3p
ENSMUSG00000071064	mmu-miR-363-5p
ENSMUSG00000071064	mmu-miR-434-5p
ENSMUSG00000071064	mmu-miR-450b-5p
ENSMUSG00000071064	mmu-miR-466d-5p
ENSMUSG00000071064	mmu-miR-501-5p
ENSMUSG00000071064	mmu-miR-532-3p
ENSMUSG00000071064	mmu-miR-532-5p
ENSMUSG00000071064	mmu-miR-542-5p
ENSMUSG00000071064	mmu-miR-93-5p
ENSMUSG00000071068	mmu-miR-151-3p
ENSMUSG00000071068	mmu-miR-188-5p
ENSMUSG00000071068	mmu-miR-34b-5p
ENSMUSG00000071068	mmu-miR-362-5p
ENSMUSG00000071068	mmu-miR-450b-5p
ENSMUSG00000071068	mmu-miR-466d-5p
ENSMUSG00000071068	mmu-miR-532-5p
ENSMUSG00000071068	mmu-miR-542-5p
ENSMUSG00000071072	mmu-miR-450b-5p
ENSMUSG00000071072	mmu-miR-542-3p
ENSMUSG00000071073	mmu-miR-542-3p
ENSMUSG00000071074	mmu-miR-450b-5p
ENSMUSG00000071074	mmu-miR-466n-3p
ENSMUSG00000071172	mmu-miR-188-5p
ENSMUSG00000071172	mmu-miR-342-3p
ENSMUSG00000071172	mmu-miR-434-5p
ENSMUSG00000071172	mmu-miR-450b-5p
ENSMUSG00000071172	mmu-miR-500-3p
ENSMUSG00000071172	mmu-miR-501-3p
ENSMUSG00000071172	mmu-miR-501-5p
ENSMUSG00000071172	mmu-miR-532-5p
ENSMUSG00000071172	mmu-miR-542-3p
ENSMUSG00000071226	mmu-miR-1198-5p
ENSMUSG00000071226	mmu-miR-200b-3p
ENSMUSG00000071226	mmu-miR-342-3p
ENSMUSG00000071226	mmu-miR-362-5p
ENSMUSG00000071226	mmu-miR-363-5p
ENSMUSG00000071226	mmu-miR-381-3p
ENSMUSG00000071226	mmu-miR-429-3p
ENSMUSG00000071226	mmu-miR-466d-5p
ENSMUSG00000071226	mmu-miR-467e-3p
ENSMUSG00000071226	mmu-miR-501-5p
ENSMUSG00000071226	mmu-miR-532-5p
ENSMUSG00000071226	mmu-miR-542-5p
ENSMUSG00000071226	mmu-miR-669f-3p
ENSMUSG00000071226	mmu-miR-677-5p
